img,parish_all,parish_rem
LMSMPS503030045,0,0
LMSMPS503030049,0,0
LMSMPS503030051,0,0
LMSMPS503030052,1,1
LMSMPS503030055,1,1
LMSMPS503030058,1,1
LMSMPS503030062,1,1
LMSMPS503030066,1,1
LMSMPS503030068,1,1
LMSMPS503070017,0,0
LMSMPS503070020,0,0
LMSMPS503070022,0,0
LMSMPS503070024,0,0
LMSMPS503070027,1,1
LMSMPS503080005,0,0
LMSMPS503080006,0,0
LMSMPS503080007,0,0
LMSMPS503080009,0,0
LMSMPS503080011,0,0
LMSMPS503080013,0,0
LMSMPS503080014,1,1
LMSMPS503080015,1,1
LMSMPS503080016,1,1
LMSMPS503080017,1,1
LMSMPS503080020,1,1
LMSMPS503080023,1,1
LMSMPS503090011,0,0
LMSMPS503090016,0,0
LMSMPS503100017,0,0
LMSMPS503100019,0,0
LMSMPS503100020,0,0
LMSMPS503100021,0,0
LMSMPS503100022,0,0
LMSMPS503100024,0,0
LMSMPS503100026,0,0
LMSMPS503100028,0,0
LMSMPS503100030,0,0
LMSMPS503100034,0,0
LMSMPS503100037,1,1
LMSMPS503100040,1,1
LMSMPS503100043,1,1
LMSMPS503100046,1,1
LMSMPS503100049,1,1
LMSMPS503100052,1,1
LMSMPS503100055,1,1
LMSMPS503100058,1,1
LMSMPS503100061,1,1
LMSMPS503110019,0,0
LMSMPS503110020,0,0
LMSMPS503110021,0,0
LMSMPS503110024,0,0
LMSMPS503110026,0,0
LMSMPS503110031,0,0
LMSMPS503110033,0,0
LMSMPS503110035,0,0
LMSMPS503110037,0,0
LMSMPS503110041,0,0
LMSMPS503110043,0,0
LMSMPS503110046,0,0
LMSMPS503110048,1,1
LMSMPS503110051,1,1
LMSMPS503110054,1,1
LMSMPS503110057,1,1
LMSMPS503110061,1,1
LMSMPS503120067,0,0
LMSMPS503120070,0,0
LMSMPS503120072,0,0
LMSMPS503120073,0,0
LMSMPS503120074,0,0
LMSMPS503120076,0,0
LMSMPS503120077,0,0
LMSMPS503120078,1,1
LMSMPS503120081,1,1
LMSMPS503120084,1,1
LMSMPS503120085,1,1
LMSMPS503120088,1,1
LMSMPS503120090,1,1
LMSMPS503120093,1,1
LMSMPS503120096,1,1
LMSMPS503120099,1,1
LMSMPS503130033,0,0
LMSMPS503130034,1,1
LMSMPS503130037,1,1
LMSMPS503130040,1,1
LMSMPS503130043,1,1
LMSMPS503130046,1,1
LMSMPS503130049,1,1
LMSMPS503130052,1,1
LMSMPS503130055,1,1
LMSMPS503140034,0,0
LMSMPS503140036,0,0
LMSMPS503140037,0,0
LMSMPS503140038,0,0
LMSMPS503140040,0,0
LMSMPS503140042,0,0
LMSMPS503140044,0,0
LMSMPS503140047,0,0
LMSMPS503140049,0,0
LMSMPS503140051,0,0
LMSMPS503140053,1,1
LMSMPS503140054,1,1
LMSMPS503140057,1,1
LMSMPS503140058,1,1
LMSMPS503140061,1,1
LMSMPS503150027,0,0
LMSMPS503150029,0,0
LMSMPS503150031,0,0
LMSMPS503150033,0,0
LMSMPS503150035,1,1
LMSMPS503150038,1,1
LMSMPS503150041,1,1
LMSMPS503150046,1,1
LMSMPS503160025,0,0
LMSMPS503160026,0,0
LMSMPS503160029,0,0
LMSMPS503160032,1,1
LMSMPS503160036,1,1
LMSMPS503160039,1,1
LMSMPS503160041,1,1
LMSMPS503160046,1,1
LMSMPS503160050,1,1
LMSMPS503160052,1,1
LMSMPS503160053,1,1
LMSMPS503160057,1,1
LMSMPS503160059,1,1
LMSMPS503160062,1,1
LMSMPS503160065,1,1
LMSMPS503160068,1,1
LMSMPS503160070,1,1
LMSMPS503160073,1,1
LMSMPS503160077,1,1
LMSMPS503160080,1,1
LMSMPS503160083,1,1
LMSMPS503160086,1,1
LMSMPS503160089,1,1
LMSMPS503160092,1,1
LMSMPS503170043,0,0
LMSMPS503170046,0,0
LMSMPS503170047,0,0
LMSMPS503170048,0,0
LMSMPS503170050,0,0
LMSMPS503170051,1,1
LMSMPS503180005,0,0
LMSMPS503180006,0,0
LMSMPS503180023,0,0
LMSMPS503180024,0,0
LMSMPS503180025,0,0
LMSMPS503180026,0,0
LMSMPS503180027,0,0
LMSMPS503180029,0,0
LMSMPS503180031,0,0
LMSMPS503180033,0,0
LMSMPS503180035,1,1
LMSMPS503180038,1,1
LMSMPS503180041,1,1
LMSMPS503180046,1,1
LMSMPS503180047,1,1
LMSMPS503180048,1,1
LMSMPS503180051,1,1
LMSMPS503180054,1,1
LMSMPS503190048,0,0
LMSMPS503190049,0,0
LMSMPS503190051,0,0
LMSMPS503190053,0,0
LMSMPS503190054,0,0
LMSMPS503190056,0,0
LMSMPS503190057,0,0
LMSMPS503190058,0,0
LMSMPS503190060,0,0
LMSMPS503190062,0,0
LMSMPS503190063,0,0
LMSMPS503190064,0,0
LMSMPS503190065,0,0
LMSMPS503190066,0,0
LMSMPS503190067,0,0
LMSMPS503190068,0,0
LMSMPS503190069,0,0
LMSMPS503190071,0,0
LMSMPS503190073,0,0
LMSMPS503190075,0,0
LMSMPS503190077,0,0
LMSMPS503190079,0,0
LMSMPS503190081,1,1
LMSMPS503190083,0,0
LMSMPS503190085,0,0
LMSMPS503190089,0,0
LMSMPS503190091,0,0
LMSMPS503190103,0,0
LMSMPS503190110,0,0
LMSMPS503190118,0,0
LMSMPS503190120,1,1
LMSMPS503190121,1,1
LMSMPS503190123,1,1
LMSMPS503190124,1,1
LMSMPS503190127,1,1
LMSMPS503190130,1,1
LMSMPS503190133,1,1
LMSMPS503190137,1,1
LMSMPS503190140,1,1
LMSMPS503190145,1,1
LMSMPS503190148,1,1
LMSMPS503200008,1,1
LMSMPS503200011,1,1
LMSMPS503200015,1,1
LMSMPS503200018,1,1
LMSMPS503200032,1,0
LMSMPS503220003,0,0
LMSMPS503220006,0,0
LMSMPS503220008,1,1
LMSMPS503220009,1,1
LMSMPS503220012,1,1
LMSMPS503220015,1,1
LMSMPS503220017,1,1
LMSMPS503220018,1,1
LMSMPS503220019,1,1
LMSMPS503220023,1,1
LMSMPS503220026,1,1
LMSMPS503220029,1,1
LMSMPS503220032,1,1
LMSMPS503220035,1,1
LMSMPS503220038,1,1
LMSMPS503220041,1,1
LMSMPS503220044,1,1
LMSMPS503220047,1,1
LMSMPS503230040,0,0
LMSMPS503230042,0,0
LMSMPS503230044,1,1
LMSMPS503230047,1,1
LMSMPS503230049,1,1
LMSMPS503230051,1,1
LMSMPS503240029,0,0
LMSMPS503240030,0,0
LMSMPS503240031,0,0
LMSMPS503240032,0,0
LMSMPS503240033,0,0
LMSMPS503240034,0,0
LMSMPS503240035,0,0
LMSMPS503240036,0,0
LMSMPS503240037,0,0
LMSMPS503240039,0,0
LMSMPS503240041,0,0
LMSMPS503240043,0,0
LMSMPS503240045,0,0
LMSMPS503240049,0,0
LMSMPS503240052,0,0
LMSMPS503240054,0,0
LMSMPS503240056,0,0
LMSMPS503240058,1,1
LMSMPS503240064,1,1
LMSMPS503240068,1,1
LMSMPS503240070,1,1
LMSMPS503240073,1,1
LMSMPS503240076,1,1
LMSMPS503240079,1,1
LMSMPS503240082,1,1
LMSMPS503240086,1,1
LMSMPS503240089,1,1
LMSMPS503250056,0,0
LMSMPS503250060,0,0
LMSMPS503250062,0,0
LMSMPS503250065,0,0
LMSMPS503250068,0,0
LMSMPS503250070,0,0
LMSMPS503250072,1,1
LMSMPS503250075,1,1
LMSMPS503250079,1,1
LMSMPS503250082,1,1
LMSMPS503250085,1,1
LMSMPS503250109,0,0
LMSMPS503260073,1,1
LMSMPS503260075,0,0
LMSMPS503260076,0,0
LMSMPS503260077,0,0
LMSMPS503260078,0,0
LMSMPS503260079,0,0
LMSMPS503260080,0,0
LMSMPS503260081,0,0
LMSMPS503260083,0,0
LMSMPS503260084,0,0
LMSMPS503260085,1,1
LMSMPS503260086,1,1
LMSMPS503260088,1,1
LMSMPS503260091,1,1
LMSMPS503260094,1,1
LMSMPS503260097,1,1
LMSMPS503260100,1,1
LMSMPS503260103,1,1
LMSMPS503260108,1,1
LMSMPS503260115,1,1
LMSMPS503270041,0,0
LMSMPS503270044,0,0
LMSMPS503270046,1,1
LMSMPS503270049,1,1
LMSMPS503270051,1,1
LMSMPS503270054,1,1
LMSMPS503270057,1,1
LMSMPS503270060,1,1
LMSMPS503270065,1,1
LMSMPS503270068,1,1
LMSMPS503270071,1,1
LMSMPS503270075,1,1
LMSMPS503280043,0,0
LMSMPS503280044,0,0
LMSMPS503280046,1,1
LMSMPS503280047,1,1
LMSMPS503280049,1,1
LMSMPS503280053,1,1
LMSMPS503280057,1,1
LMSMPS503280078,1,1
LMSMPS503280081,1,1
LMSMPS503280085,1,1
LMSMPS503280087,1,1
LMSMPS503280093,1,1
LMSMPS503310056,0,0
LMSMPS503310057,0,0
LMSMPS503310058,0,0
LMSMPS503310059,0,0
LMSMPS503310061,0,0
LMSMPS503720009,0,0
LMSMPS503730021,0,0
LMSMPS503740006,0,0
LMSMPS503750002,0,0
LMSMPS503750003,0,0
LMSMPS503750004,0,0
LMSMPS503750005,0,0
LMSMPS503760009,0,0
LMSMPS503760010,0,0
LMSMPS503770031,0,0
LMSMPS503770032,0,0
LMSMPS503770037,0,0
LMSMPS503770039,0,0
LMSMPS503770042,1,1
LMSMPS503770048,1,1
LMSMPS503770051,1,1
LMSMPS503770053,1,1
LMSMPS503770055,1,1
LMSMPS503770058,1,1
LMSMPS503770061,1,1
LMSMPS503780023,0,0
LMSMPS503780024,0,0
LMSMPS503780025,0,0
LMSMPS503780027,0,0
LMSMPS503780028,0,0
LMSMPS503780048,0,0
LMSMPS503790033,0,0
LMSMPS503790034,0,0
LMSMPS503790036,0,0
LMSMPS503790037,0,0
LMSMPS503790045,0,0
LMSMPS503790048,0,0
LMSMPS503790050,0,0
LMSMPS503790052,1,1
LMSMPS503790054,1,1
LMSMPS503790057,1,1
LMSMPS503790059,1,1
LMSMPS503790062,1,1
LMSMPS503790065,1,1
LMSMPS503790094,0,0
LMSMPS503790095,0,0
LMSMPS503800034,0,0
LMSMPS503800035,0,0
LMSMPS503800036,0,0
LMSMPS503800037,0,0
LMSMPS503800041,0,0
LMSMPS503800042,1,1
LMSMPS503800045,1,1
LMSMPS503810066,0,0
LMSMPS503810069,0,0
LMSMPS503810070,0,0
LMSMPS503810073,0,0
LMSMPS503810074,0,0
LMSMPS503810075,0,0
LMSMPS503810076,0,0
LMSMPS503810077,0,0
LMSMPS503810078,0,0
LMSMPS503810079,0,0
LMSMPS503810080,0,0
LMSMPS503810081,0,0
LMSMPS503810082,0,0
LMSMPS503810084,0,0
LMSMPS503810088,1,1
LMSMPS503810089,1,1
LMSMPS503810090,1,1
LMSMPS503810094,1,1
LMSMPS503810096,1,1
LMSMPS503810097,1,1
LMSMPS503810100,1,1
LMSMPS503810103,1,1
LMSMPS503810106,1,1
LMSMPS503810110,1,1
LMSMPS503810112,1,1
LMSMPS503820032,0,0
LMSMPS503820035,0,0
LMSMPS503820037,0,0
LMSMPS503820039,0,0
LMSMPS503820043,0,0
LMSMPS503820045,0,0
LMSMPS503820047,0,0
LMSMPS503820050,1,1
LMSMPS503820053,1,1
LMSMPS503820056,1,1
LMSMPS503820061,1,1
LMSMPS503820065,1,1
LMSMPS503820068,1,1
LMSMPS503820071,1,1
LMSMPS503820075,1,1
LMSMPS503820078,1,1
LMSMPS503820082,1,1
LMSMPS503820085,1,1
LMSMPS503820088,1,1
LMSMPS503820091,1,1
LMSMPS503830017,0,0
LMSMPS503830018,0,0
LMSMPS503830020,1,1
LMSMPS503830023,1,1
LMSMPS503830024,1,1
LMSMPS503830027,1,1
LMSMPS503830030,1,1
LMSMPS503830033,1,1
LMSMPS503830035,1,1
LMSMPS503830038,1,1
LMSMPS503840014,0,0
LMSMPS503840015,0,0
LMSMPS503840017,0,0
LMSMPS503840021,0,0
LMSMPS503840024,0,0
LMSMPS503840025,1,1
LMSMPS503840029,1,1
LMSMPS503840032,1,1
LMSMPS503840034,1,1
LMSMPS503840037,1,1
LMSMPS503840040,1,1
LMSMPS503840043,1,1
LMSMPS503840046,1,1
LMSMPS503840049,1,1
LMSMPS503840084,0,0
LMSMPS503840089,0,0
LMSMPS503840090,0,0
LMSMPS503850019,0,0
LMSMPS503850022,0,0
LMSMPS503850026,0,0
LMSMPS503850029,0,0
LMSMPS503850031,1,1
LMSMPS503850034,1,1
LMSMPS503850037,1,1
LMSMPS503850040,1,1
LMSMPS503850049,0,0
LMSMPS503850072,0,0
LMSMPS503860021,0,0
LMSMPS503860026,1,1
LMSMPS503860029,1,1
LMSMPS503860032,1,1
LMSMPS503860034,1,1
LMSMPS503860037,1,1
LMSMPS503860119,0,0
LMSMPS503870014,0,0
LMSMPS503880037,0,0
LMSMPS503890029,0,0
LMSMPS503890030,0,0
LMSMPS503890031,0,0
LMSMPS503890032,1,1
LMSMPS503890034,1,1
LMSMPS503890045,1,1
LMSMPS503890046,0,0
LMSMPS503890048,1,1
LMSMPS503890051,1,1
LMSMPS503890055,1,1
LMSMPS503890059,1,1
LMSMPS503890062,1,1
LMSMPS503890065,1,1
LMSMPS503890068,1,1
LMSMPS503890071,1,1
LMSMPS503890074,1,1
LMSMPS503890078,1,1
LMSMPS503890081,1,1
LMSMPS503890084,1,1
LMSMPS503890087,1,1
LMSMPS503890090,1,1
LMSMPS503900032,0,0
LMSMPS503900033,0,0
LMSMPS503900034,0,0
LMSMPS503900037,1,1
LMSMPS503900040,1,1
LMSMPS503900043,1,1
LMSMPS503900046,1,1
LMSMPS503900049,1,1
LMSMPS503900050,1,1
LMSMPS503900055,0,0
LMSMPS503920017,0,0
LMSMPS503920021,1,1
LMSMPS503920024,1,1
LMSMPS503940014,0,0
LMSMPS503940017,0,0
LMSMPS503940018,0,0
LMSMPS503940019,0,0
LMSMPS503940020,0,0
LMSMPS503940022,1,1
LMSMPS503940023,1,1
LMSMPS503940027,0,0
LMSMPS503940029,1,1
LMSMPS503940032,1,1
LMSMPS503940035,1,1
LMSMPS503940037,1,1
LMSMPS503940040,1,1
LMSMPS503940043,1,1
LMSMPS503940047,1,1
LMSMPS503950009,0,0
LMSMPS503960020,0,0
LMSMPS503960021,0,0
LMSMPS503960022,0,0
LMSMPS503960024,0,0
LMSMPS503960028,0,0
LMSMPS503960030,0,0
LMSMPS503960031,0,0
LMSMPS503960036,1,0
LMSMPS503960039,1,1
LMSMPS503960042,1,1
LMSMPS503960045,1,1
LMSMPS503960048,1,1
LMSMPS503960049,1,1
LMSMPS503960051,1,1
LMSMPS503960055,1,1
LMSMPS503960057,1,1
LMSMPS503960060,1,1
LMSMPS503960065,1,1
LMSMPS503960068,1,1
LMSMPS503960071,1,1
LMSMPS503960089,0,0
LMSMPS503960118,0,0
LMSMPS503960119,0,0
LMSMPS503960122,0,0
LMSMPS503960123,0,0
LMSMPS503960124,0,0
LMSMPS503960127,0,0
LMSMPS503970037,0,0
LMSMPS503970038,0,0
LMSMPS503970040,0,0
LMSMPS503970044,1,1
LMSMPS503970110,0,0
LMSMPS503970111,0,0
LMSMPS503970112,0,0
LMSMPS503990014,0,0
LMSMPS503990016,0,0
LMSMPS503990017,1,1
LMSMPS503990020,1,1
LMSMPS503990023,1,1
LMSMPS503990025,1,1
LMSMPS503990028,1,1
LMSMPS503990058,0,0
LMSMPS504000021,0,0
LMSMPS504000022,0,0
LMSMPS504000023,0,0
LMSMPS504000024,1,1
LMSMPS504000025,1,1
LMSMPS504000026,1,1
LMSMPS504000027,1,1
LMSMPS504000028,1,1
LMSMPS504000033,1,1
LMSMPS504000036,1,1
LMSMPS504000038,1,1
LMSMPS504020017,0,0
LMSMPS504020021,0,0
LMSMPS504020022,0,0
LMSMPS504020023,0,0
LMSMPS504020025,0,0
LMSMPS504020028,1,1
LMSMPS504020031,1,1
LMSMPS504020034,1,1
LMSMPS504020037,1,1
LMSMPS504020040,1,1
LMSMPS504020062,0,0
LMSMPS504020092,0,0
LMSMPS504050009,0,0
LMSMPS504050010,0,0
LMSMPS504060015,0,0
LMSMPS504060016,0,0
LMSMPS504070027,0,0
LMSMPS504070028,0,0
LMSMPS504070029,0,0
LMSMPS504070030,0,0
LMSMPS504070031,0,0
LMSMPS504070034,0,0
LMSMPS504070036,0,0
LMSMPS504070038,0,0
LMSMPS504070040,1,0
LMSMPS504070045,1,1
LMSMPS504070050,1,1
LMSMPS504070053,1,1
LMSMPS504070086,0,0
LMSMPS504080011,1,0
LMSMPS504080013,0,0
LMSMPS504080015,0,0
LMSMPS504080017,0,0
LMSMPS504080019,0,0
LMSMPS504080021,0,0
LMSMPS504080022,0,0
LMSMPS504080024,0,0
LMSMPS504080026,1,1
LMSMPS504080029,1,1
LMSMPS504080031,1,1
LMSMPS504080033,1,1
LMSMPS504080035,1,1
LMSMPS504080037,1,1
LMSMPS504080039,1,1
LMSMPS504080042,1,1
LMSMPS504080043,1,1
LMSMPS504080044,1,1
LMSMPS504080048,1,1
LMSMPS504080089,1,1
LMSMPS504090007,0,0
LMSMPS504090010,0,0
LMSMPS504090013,0,0
LMSMPS504090015,0,0
LMSMPS504090017,1,0
LMSMPS504090023,0,0
LMSMPS504090028,1,1
LMSMPS504090093,0,0
LMSMPS504090097,1,1
LMSMPS504090100,1,1
LMSMPS504090119,0,0
LMSMPS504100017,0,0
LMSMPS504100018,0,0
LMSMPS504100019,0,0
LMSMPS504100020,0,0
LMSMPS504100022,0,0
LMSMPS504100024,0,0
LMSMPS504100025,0,0
LMSMPS504100027,0,0
LMSMPS504100028,1,0
LMSMPS504100031,1,1
LMSMPS504100034,1,1
LMSMPS504100038,1,1
LMSMPS504100041,1,1
LMSMPS504100044,1,1
LMSMPS504100048,1,1
LMSMPS504100051,1,1
LMSMPS504100053,1,1
LMSMPS504100054,1,1
LMSMPS504100058,1,1
LMSMPS504100062,1,1
LMSMPS504110010,0,0
LMSMPS504110011,0,0
LMSMPS504110012,0,0
LMSMPS504110014,0,0
LMSMPS504110015,0,0
LMSMPS504110017,0,0
LMSMPS504110019,1,1
LMSMPS504120009,0,0
LMSMPS504120011,1,0
LMSMPS504120014,1,1
LMSMPS504120016,0,0
LMSMPS504120018,0,0
LMSMPS504120019,0,0
LMSMPS504120022,0,0
LMSMPS504120025,1,1
LMSMPS504120028,1,1
LMSMPS504120031,1,1
LMSMPS504120034,1,1
LMSMPS504120037,1,1
LMSMPS504120041,1,1
LMSMPS504120076,0,0
LMSMPS504120078,0,0
LMSMPS504130028,0,0
LMSMPS504130029,0,0
LMSMPS504130030,0,0
LMSMPS504130031,0,0
LMSMPS504130033,0,0
LMSMPS504130035,0,0
LMSMPS504130036,1,1
LMSMPS504130040,1,1
LMSMPS504130043,1,1
LMSMPS504130046,1,1
LMSMPS504140044,0,0
LMSMPS504140045,0,0
LMSMPS504140048,0,0
LMSMPS504140049,0,0
LMSMPS504140050,0,0
LMSMPS504140053,0,0
LMSMPS504140056,0,0
LMSMPS504140058,0,0
LMSMPS504140059,0,0
LMSMPS504140060,0,0
LMSMPS504140061,0,0
LMSMPS504140062,1,0
LMSMPS504140063,1,1
LMSMPS504140064,1,1
LMSMPS504140067,1,1
LMSMPS504140070,1,1
LMSMPS504140074,1,1
LMSMPS504150020,0,0
LMSMPS504150022,0,0
LMSMPS504150026,0,0
LMSMPS504150027,0,0
LMSMPS504150031,0,0
LMSMPS504150033,0,0
LMSMPS504150034,0,0
LMSMPS504150038,0,0
LMSMPS504150041,0,0
LMSMPS504150044,0,0
LMSMPS504150046,0,0
LMSMPS504150048,0,0
LMSMPS504150053,1,1
LMSMPS504150054,1,1
LMSMPS504150058,1,1
LMSMPS504150060,1,1
LMSMPS504150063,1,1
LMSMPS504150067,1,1
LMSMPS504150071,1,1
LMSMPS504150097,0,0
LMSMPS504160005,0,0
LMSMPS504170002,0,0
LMSMPS504180027,0,0
LMSMPS504200005,0,0
LMSMPS504200008,0,0
LMSMPS504200010,0,0
LMSMPS504200014,0,0
LMSMPS504200016,1,1
LMSMPS504200017,1,1
LMSMPS504200020,1,1
LMSMPS504200023,1,1
LMSMPS504200025,1,1
LMSMPS504200029,1,1
LMSMPS504200041,0,0
LMSMPS504200047,0,0
LMSMPS504200049,0,0
LMSMPS504210015,0,0
LMSMPS504210021,0,0
LMSMPS504210023,0,0
LMSMPS504210024,0,0
LMSMPS504210025,0,0
LMSMPS504220009,0,0
LMSMPS504230003,0,0
LMSMPS504230004,0,0
LMSMPS504240003,0,0
LMSMPS504240004,1,1
LMSMPS504240005,0,0
LMSMPS504240006,0,0
LMSMPS504240007,0,0
LMSMPS504240008,0,0
LMSMPS504250016,0,0
LMSMPS504250018,0,0
LMSMPS504250024,0,0
LMSMPS504250027,0,0
LMSMPS504250029,1,1
LMSMPS504250032,1,1
LMSMPS504260002,1,1
LMSMPS504270021,0,0
LMSMPS504270025,0,0
LMSMPS504270028,0,0
LMSMPS504270031,0,0
LMSMPS504270033,0,0
LMSMPS504270034,0,0
LMSMPS504270036,0,0
LMSMPS504270038,0,0
LMSMPS504270041,1,1
LMSMPS504270044,1,1
LMSMPS504270047,1,1
LMSMPS504270052,1,1
LMSMPS504270054,1,1
LMSMPS504270057,1,1
LMSMPS504270060,1,1
LMSMPS504270063,1,1
LMSMPS504270066,1,1
LMSMPS504270069,1,1
LMSMPS504270080,1,1
LMSMPS504270083,1,1
LMSMPS504270086,1,1
LMSMPS504270088,1,1
LMSMPS504270158,1,1
LMSMPS504270167,1,1
LMSMPS504280048,0,0
LMSMPS504280050,1,1
LMSMPS504280078,0,0
LMSMPS504290045,0,0
LMSMPS504290048,1,1
LMSMPS504290051,1,1
LMSMPS504290053,1,1
LMSMPS504290070,1,1
LMSMPS504290073,1,1
LMSMPS504290075,1,1
LMSMPS504290080,1,1
LMSMPS504290089,0,0
LMSMPS504290092,0,0
LMSMPS504290096,0,0
LMSMPS504290101,0,0
LMSMPS504290104,0,0
LMSMPS504290106,0,0
LMSMPS504290110,0,0
LMSMPS504290114,1,1
LMSMPS504290119,0,0
LMSMPS504290123,0,0
LMSMPS504290125,0,0
LMSMPS504290128,0,0
LMSMPS504310019,0,0
LMSMPS504310020,0,0
LMSMPS504310021,1,1
LMSMPS504310023,1,1
LMSMPS504310032,1,1
LMSMPS504310035,1,1
LMSMPS504310037,0,0
LMSMPS504310040,0,0
LMSMPS504310044,0,0
LMSMPS504320114,0,0
LMSMPS504320116,1,1
LMSMPS504320119,1,1
LMSMPS504320121,1,1
LMSMPS504320125,1,1
LMSMPS504320128,1,1
LMSMPS504320130,1,1
LMSMPS504320135,0,0
LMSMPS504320136,0,0
LMSMPS504320137,0,0
LMSMPS504320138,0,0
LMSMPS504320140,0,0
LMSMPS504320143,0,0
LMSMPS504320145,0,0
LMSMPS504320149,0,0
LMSMPS504320156,0,0
LMSMPS504320157,0,0
LMSMPS504340053,0,0
LMSMPS504340055,0,0
LMSMPS504340056,0,0
LMSMPS504340057,0,0
LMSMPS504340058,0,0
LMSMPS504340059,0,0
LMSMPS504340060,1,1
LMSMPS504340062,1,1
LMSMPS504340064,0,0
LMSMPS504350024,0,0
LMSMPS504350025,0,0
LMSMPS504350026,0,0
LMSMPS504350027,0,0
LMSMPS504350028,0,0
LMSMPS504350029,0,0
LMSMPS504350030,0,0
LMSMPS504350031,1,1
LMSMPS504350036,0,0
LMSMPS504350037,0,0
LMSMPS504370007,0,0
LMSMPS504390010,0,0
LMSMPS504390012,0,0
LMSMPS504400020,1,1
LMSMPS504410015,1,1
LMSMPS504420032,1,1
LMSMPS504420034,1,1
LMSMPS504420036,1,1
LMSMPS504420038,1,1
LMSMPS504440011,0,0
LMSMPS504440014,0,0
LMSMPS504440052,1,1
LMSMPS504440054,1,1
LMSMPS504440057,1,1
LMSMPS504440062,1,1
LMSMPS504440069,0,0
LMSMPS504450011,0,0
LMSMPS504450064,1,1
LMSMPS504470022,0,0
LMSMPS504470034,1,1
LMSMPS504470038,1,1
LMSMPS504470060,0,0
LMSMPS504480028,0,0
LMSMPS504480030,0,0
LMSMPS504480032,0,0
LMSMPS504480033,0,0
LMSMPS504480034,0,0
LMSMPS504480035,1,1
LMSMPS504480040,0,0
LMSMPS504560035,0,0
LMSMPS504590004,0,0
LMSMPS504610030,0,0
LMSMPS504660037,0,0
LMSMPS504660038,0,0
LMSMPS504660039,0,0
LMSMPS504660040,0,0
LMSMPS504660044,1,1
LMSMPS504660046,1,1
LMSMPS504660049,1,1
LMSMPS504660054,1,1
LMSMPS504660056,1,1
LMSMPS504660061,0,0
LMSMPS504670031,0,0
LMSMPS504670034,0,0
LMSMPS504670035,0,0
LMSMPS504670038,0,0
LMSMPS504670039,0,0
LMSMPS504670043,1,1
LMSMPS504670047,1,1
LMSMPS504670050,1,1
LMSMPS504670053,1,1
LMSMPS504670058,1,1
LMSMPS504680020,0,0
LMSMPS504680023,0,0
LMSMPS504680025,0,0
LMSMPS504680026,0,0
LMSMPS504680028,0,0
LMSMPS504680030,1,1
LMSMPS504680032,1,1
LMSMPS504680034,1,1
LMSMPS504680035,1,1
LMSMPS504680037,1,1
LMSMPS504680041,1,1
LMSMPS504690004,0,0
LMSMPS504700024,0,0
LMSMPS504700025,0,0
LMSMPS504700027,1,1
LMSMPS504700030,1,1
LMSMPS504700035,1,1
LMSMPS504700037,1,1
LMSMPS504700089,0,0
LMSMPS504710024,0,0
LMSMPS504710027,0,0
LMSMPS504710030,1,1
LMSMPS504710037,1,1
LMSMPS504710039,1,1
LMSMPS504710042,1,1
LMSMPS504710044,1,1
LMSMPS504710049,1,1
LMSMPS504720016,0,0
LMSMPS504720017,0,0
LMSMPS504720018,0,0
LMSMPS504720020,0,0
LMSMPS504720021,0,0
LMSMPS504720025,1,1
LMSMPS504720028,1,1
LMSMPS504730006,0,0
LMSMPS504730007,0,0
LMSMPS504730011,0,0
LMSMPS504750045,0,0
LMSMPS504750046,0,0
LMSMPS504750048,0,0
LMSMPS504750049,0,0
LMSMPS504750050,0,0
LMSMPS504750051,0,0
LMSMPS504750054,1,1
LMSMPS504750056,1,1
LMSMPS504750058,1,1
LMSMPS504760073,0,0
LMSMPS504760076,0,0
LMSMPS504760077,0,0
LMSMPS504760078,0,0
LMSMPS504760080,0,0
LMSMPS504760081,0,0
LMSMPS504760082,0,0
LMSMPS504760084,0,0
LMSMPS504760085,0,0
LMSMPS504760087,0,0
LMSMPS504760089,1,1
LMSMPS504760092,1,1
LMSMPS504760095,1,1
LMSMPS504760099,1,1
LMSMPS504760128,0,0
LMSMPS504780039,0,0
LMSMPS504780042,1,1
LMSMPS504790005,0,0
LMSMPS504790030,1,1
LMSMPS504790032,0,0
LMSMPS504790034,0,0
LMSMPS504790036,0,0
LMSMPS504790038,1,1
LMSMPS504790040,0,0
LMSMPS504790041,0,0
LMSMPS504790092,1,1
LMSMPS504800010,1,1
LMSMPS504800012,1,1
LMSMPS504800016,1,1
LMSMPS504800020,1,1
LMSMPS504800021,0,0
LMSMPS504800024,0,0
LMSMPS504800037,0,0
LMSMPS504800041,0,0
LMSMPS504820051,0,0
LMSMPS504820052,0,0
LMSMPS504820055,0,0
LMSMPS504820058,1,1
LMSMPS504820060,0,0
LMSMPS504820063,1,1
LMSMPS504820076,1,1
LMSMPS504820080,1,1
LMSMPS504820083,0,0
LMSMPS504820110,1,1
LMSMPS504820113,1,1
LMSMPS504820116,1,1
LMSMPS504820118,1,1
LMSMPS504830005,1,1
LMSMPS504830008,0,0
LMSMPS504830011,1,1
LMSMPS504830013,0,0
LMSMPS504830016,0,0
LMSMPS504830018,0,0
LMSMPS504830045,0,0
LMSMPS504850002,0,0
LMSMPS504850068,0,0
LMSMPS504850080,1,1
LMSMPS504850085,1,1
LMSMPS504850087,1,1
LMSMPS504850091,1,1
LMSMPS504850094,1,1
LMSMPS504850098,1,1
LMSMPS504860021,0,0
